OverallQual,GarageCars,GrLivArea,1stFlrSF,TotalBsmtSF,GarageArea,ExterQual,FullBath,BsmtQual,YearBuilt,YearRemodAdd,TotRmsAbvGrd,Fireplaces,2ndFlrSF,KitchenQual,BsmtFinSF1,LotArea,CentralAir,MasVnrArea,Foundation,BedroomAbvGr,MSZoning,BsmtFullBath,OverallCond,WoodDeckSF,GarageType,HalfBath,SaleType,LotShape,Neighborhood,MSSubClass,LandSlope,BsmtExposure,SaleCondition,GarageYrBlt,LandContour,Fence,OpenPorchSF,LotFrontage,BsmtUnfSF,SalePrice
5,1,894,894,894,308,2,1,2,1962,1962,5,0,0,2,0,6600,2,0.0,2,2,1,0,5,0,2,0,1,1,12,20,1,1,1,1962.0,1,4,0,60.0,894,109500
6,2,1682,804,804,523,2,2,1,1998,1998,7,0,878,1,505,8750,1,116.0,1,3,1,0,5,0,1,1,1,1,1,60,1,1,1,1998.0,1,4,77,70.0,299,200500
5,2,910,910,105,414,1,1,2,1953,1996,5,0,0,1,0,8892,1,0.0,6,3,1,0,7,196,1,0,1,1,12,20,1,4,1,1953.0,1,3,0,74.0,105,116000
5,1,1268,1036,832,288,1,1,2,1949,1950,6,1,0,2,375,12144,1,0.0,2,3,1,0,7,0,1,0,1,1,12,40,1,1,1,1949.0,1,3,28,60.0,457,133000
5,1,1131,676,676,200,2,1,2,1941,1950,5,0,455,2,0,5720,1,0.0,2,3,2,0,6,26,2,1,1,1,8,50,1,1,2,1941.0,1,3,0,52.0,676,66500
8,2,2610,1184,1184,550,1,2,1,2007,2007,11,1,1426,3,64,9000,1,0.0,1,4,4,0,5,208,3,1,2,1,6,60,1,4,3,2007.0,1,3,364,75.0,1120,303477
4,2,1040,1040,1064,648,2,1,2,1963,1963,5,0,0,2,633,25286,1,0.0,1,3,1,1,5,0,1,0,1,1,5,20,2,2,1,1963.0,4,3,0,94.0,431,132250
9,3,2224,1462,1462,738,1,2,3,2004,2005,10,1,762,3,1170,8834,1,216.0,1,4,1,1,5,184,1,1,1,1,11,60,1,1,1,2004.0,1,3,0,74.0,292,350000
5,2,1155,1155,1109,576,2,1,2,1961,1995,6,0,0,1,899,11782,1,0.0,2,3,1,1,7,192,2,0,1,2,10,85,1,4,1,1987.0,1,2,0,88.0,210,148000
5,1,864,864,864,336,1,1,2,1978,2005,6,0,0,2,646,7000,1,90.0,2,3,1,1,8,0,1,0,1,2,1,20,1,1,1,1978.0,1,3,0,88.0,218,136500
5,2,1090,1090,1090,450,2,1,3,2005,2006,5,0,0,2,980,7024,1,0.0,1,2,1,1,5,0,1,1,1,1,16,20,1,1,1,2005.0,1,3,49,60.0,110,157000
7,2,1717,1187,1156,400,1,2,1,1990,1991,7,1,530,1,902,13758,1,117.0,2,3,1,0,5,168,1,1,1,2,17,50,1,3,1,1990.0,1,3,36,44.0,254,187500
6,2,1593,808,808,389,2,2,1,1992,1993,7,1,785,2,0,9636,1,0.0,1,3,1,0,5,342,3,1,1,2,18,60,1,1,1,1993.0,1,2,40,44.0,808,178000
4,1,2230,954,795,440,1,1,2,1912,1950,10,0,795,2,0,6204,2,0.0,1,5,1,1,5,0,2,0,1,1,24,75,1,1,1,1997.0,2,2,188,60.0,795,118500
5,1,892,892,892,288,2,1,2,1967,1967,5,0,0,2,432,7150,1,60.0,2,3,1,0,5,0,1,0,1,1,12,20,1,1,1,1967.0,1,3,0,65.0,460,100000
9,2,1709,1709,1698,506,1,2,3,1999,2000,5,1,0,1,1238,5119,1,60.0,1,2,4,1,5,97,1,0,6,2,6,120,1,4,2,1999.0,1,3,65,50.0,460,328900
5,2,1712,1712,1626,588,2,2,2,1959,2005,8,0,0,2,528,8393,1,122.0,2,4,1,0,5,272,1,0,1,1,12,90,1,1,6,2005.0,1,3,54,70.0,1098,145000
5,1,1393,872,816,300,2,1,2,1955,1955,8,0,521,2,0,16466,1,0.0,1,3,1,0,7,121,1,1,1,2,16,50,1,1,1,1955.0,1,3,0,59.0,816,135500
8,2,2217,2217,2217,621,1,2,2,1970,1970,8,1,0,1,351,15865,1,0.0,1,4,1,1,6,81,1,0,1,2,12,20,2,2,1,1970.0,1,3,207,95.0,1043,268000
6,2,1505,1505,1505,505,2,1,2,1953,1953,6,1,0,2,1024,12160,1,90.0,2,2,1,1,4,0,1,0,1,1,12,20,1,1,1,1953.0,1,3,0,128.0,481,149500
5,2,924,672,672,576,2,1,2,1949,2006,6,1,252,2,0,8064,1,0.0,2,3,1,0,7,0,2,0,1,1,12,50,1,3,1,2003.0,1,2,0,60.0,672,122900
6,2,1683,918,918,440,2,2,2,1978,1978,7,1,765,2,226,11184,1,92.0,2,3,1,0,5,243,1,1,1,1,10,60,1,1,1,1978.0,1,2,0,70.0,192,172500
6,1,1068,1068,1059,264,2,1,2,1963,2003,6,0,0,2,663,8414,1,0.0,2,3,1,0,8,192,1,0,1,1,10,20,1,1,1,1963.0,1,2,0,70.0,396,154500
5,1,1383,1383,1383,354,2,1,1,1954,1954,6,1,0,2,1064,13284,1,0.0,1,3,1,1,5,511,1,0,1,1,10,20,1,3,1,1954.0,1,4,116,70.0,319,165000
5,2,1535,1535,0,400,2,2,1,1979,1979,8,0,0,2,0,7018,1,0.0,5,4,1,0,5,0,1,0,1,1,13,90,1,3,5,1979.0,2,4,0,64.0,0,118858
6,2,1796,983,780,483,2,1,2,1963,1963,8,1,813,2,400,7056,1,415.0,2,4,1,1,5,0,1,1,1,1,12,60,1,1,1,1963.0,1,4,50,71.0,380,140000
4,1,951,951,951,327,2,1,2,1936,1950,6,0,0,2,285,8765,2,0.0,3,2,2,0,6,0,2,0,1,1,14,30,1,1,2,1936.0,1,4,28,50.0,666,106500
5,2,2240,1120,0,528,2,2,2,1979,1979,12,0,1120,2,0,7018,1,0.0,5,6,1,0,5,154,2,0,1,1,13,90,1,1,5,1979.0,1,4,0,64.0,0,142953
9,3,2364,2364,2330,820,3,2,3,2009,2010,11,2,0,3,2188,12919,1,760.0,1,2,1,1,5,0,1,1,2,2,11,20,1,2,3,2009.0,1,4,67,100.0,142,611657
5,1,1236,1236,912,288,2,1,2,1961,1994,6,1,0,2,465,6993,1,0.0,2,3,1,0,7,0,1,0,1,1,10,20,1,1,1,1961.0,1,4,0,65.0,447,135000
4,1,858,858,858,684,2,1,2,1971,1971,4,0,0,2,322,7340,1,0.0,2,2,1,0,6,0,2,0,1,2,12,20,1,1,1,1979.0,1,4,0,65.0,536,110000
5,1,1306,1306,992,756,2,1,2,1957,2000,5,0,0,2,860,8712,1,0.0,2,2,1,1,7,0,2,0,1,2,12,20,1,3,1,1968.0,1,4,0,64.0,132,153000
7,2,1509,807,783,393,1,2,1,2003,2003,8,1,702,1,0,7875,1,0.0,1,3,1,0,5,0,1,1,1,1,18,60,1,1,1,2003.0,1,4,75,63.0,783,180000
7,3,1670,1670,1670,690,1,2,1,2006,2006,7,1,0,1,0,14859,1,27.0,1,3,1,0,5,144,1,0,2,2,18,20,1,1,3,2006.0,4,4,60,50.0,1670,240000
5,1,902,902,876,288,2,1,2,1967,1967,6,0,0,2,599,6173,1,75.0,2,3,1,0,6,0,1,0,1,2,10,20,1,1,1,1967.0,1,2,0,50.0,277,125500
5,1,1063,1063,1056,280,2,1,2,1954,1954,6,0,0,2,354,9920,1,110.0,2,3,1,1,5,0,1,0,1,1,12,20,1,1,1,1954.0,1,2,0,80.0,412,128000
8,3,1636,1636,1623,865,1,2,1,2006,2006,8,1,0,1,63,13501,1,208.0,1,3,1,1,5,0,1,0,1,2,6,20,1,1,1,2006.0,1,2,60,116.0,1560,255000
7,1,2057,1020,1017,180,1,1,1,1936,1987,6,1,1037,1,223,11500,1,0.0,2,3,1,0,7,0,1,1,1,2,3,50,1,1,1,1936.0,1,2,0,86.0,794,250000
5,2,902,902,864,484,2,1,1,1983,1983,5,0,0,2,301,8885,1,0.0,2,2,1,1,5,164,1,0,1,2,5,20,2,4,1,1983.0,3,2,0,86.0,239,131000
6,2,1484,742,742,390,1,2,1,2005,2005,8,1,742,1,0,12589,1,0.0,1,3,1,0,5,36,1,1,1,3,18,60,1,1,1,2005.0,1,2,24,149.0,742,174000
5,2,2274,1105,1105,480,2,2,2,1960,1960,12,0,1169,2,443,11600,1,361.0,2,5,1,0,5,0,2,0,1,1,12,90,1,1,1,1960.0,1,2,0,80.0,662,154300
5,1,1268,1268,1268,252,2,1,1,1977,1989,5,0,0,1,196,9286,1,0.0,2,3,1,0,7,173,2,1,1,2,1,20,2,4,1,1978.0,1,2,0,80.0,1072,143500
5,1,1015,1015,768,450,2,1,2,1925,1950,6,0,0,2,489,6120,2,0.0,3,3,2,0,7,0,2,0,1,1,9,30,1,1,2,1925.0,1,2,0,51.0,279,88000
5,3,2002,1001,1001,871,2,2,2,1949,1950,8,0,1001,2,284,6270,2,0.0,2,4,5,0,6,0,6,0,1,1,3,90,1,1,1,1949.0,4,2,0,82.0,717,145000
6,2,1224,612,612,528,1,2,1,2009,2009,4,0,612,1,294,3000,1,76.0,1,2,4,0,5,0,2,1,2,1,6,160,1,4,3,2009.0,1,2,234,30.0,318,173733
4,1,1092,546,546,286,2,1,2,1970,1970,6,0,546,2,0,2001,1,80.0,2,3,2,0,5,0,1,1,1,1,15,160,1,1,1,1970.0,1,2,0,21.0,546,75000
2,1,480,480,480,308,2,0,2,1949,1950,4,0,0,2,50,9000,2,0.0,2,1,3,1,3,0,2,0,1,1,14,20,1,4,2,1958.0,1,2,0,50.0,430,35311
4,1,1229,1229,1134,284,2,1,2,1956,1956,6,0,0,2,1059,17140,1,0.0,2,3,1,0,6,0,1,0,1,1,16,20,1,1,1,1956.0,1,2,0,50.0,75,135000
7,3,2127,912,1104,833,1,2,3,1991,1991,8,1,1215,1,48,13125,1,0.0,1,4,1,1,5,72,1,1,1,2,13,60,1,3,1,1991.0,1,4,192,103.0,422,238000
6,2,1414,1414,1184,601,3,1,1,1958,2002,6,1,0,2,528,11029,1,0.0,2,3,1,1,8,0,1,0,1,2,12,20,1,1,1,1990.0,1,4,51,87.0,245,176500
6,2,1721,936,928,471,1,2,1,1994,1994,7,0,785,1,814,8462,1,105.0,1,3,1,0,5,300,1,1,1,2,13,60,1,1,1,1994.0,1,4,87,70.0,114,201000
5,0,2200,1272,1272,0,2,2,2,1900,2003,9,0,928,2,1084,8777,1,0.0,2,4,1,2,7,0,1,2,1,1,16,90,1,1,1,1994.0,1,4,70,67.0,188,145900
6,2,1316,1316,1316,397,1,2,1,2005,2006,6,1,0,1,28,10237,1,0.0,1,3,1,0,5,100,1,0,2,1,18,20,1,1,3,2005.0,1,4,0,65.0,1288,169990
6,2,1617,1617,1604,533,1,2,1,1993,1994,5,1,0,1,165,8012,1,0.0,1,2,1,1,5,0,1,0,1,1,13,120,1,1,1,1993.0,1,4,69,50.0,598,193000
6,2,1686,1686,1686,612,2,2,1,1980,1980,7,1,0,2,625,10240,1,157.0,2,3,1,1,6,384,1,0,1,1,7,20,1,1,1,1980.0,1,4,131,79.0,0,207500
5,2,1126,1126,1126,540,2,2,1,1977,1977,6,0,0,3,767,15611,1,0.0,1,3,1,0,6,180,1,0,1,2,7,20,1,4,2,1977.0,1,4,0,79.0,266,175000
8,3,2374,1234,1181,656,1,2,1,2003,2004,10,1,1140,3,0,11999,1,340.0,1,4,1,0,5,104,3,1,1,1,11,60,1,1,1,2003.0,1,4,100,93.0,1181,285000
7,2,1978,1098,832,486,2,2,2,1968,1968,9,1,880,2,552,9900,1,342.0,2,4,1,0,5,0,1,1,1,1,7,60,1,1,1,1968.0,1,4,43,93.0,280,176000
8,2,1788,1788,1753,522,1,2,1,2001,2001,7,1,0,3,0,11838,1,0.0,1,3,1,0,5,202,1,0,1,1,1,20,1,4,1,2001.0,1,4,151,93.0,1753,236500
7,2,2236,993,964,642,2,2,1,1997,1997,8,1,1243,1,0,13006,1,285.0,1,4,1,0,5,0,3,1,1,2,18,60,1,1,1,1997.0,1,4,0,93.0,964,222000
8,3,1466,1466,1466,610,1,2,1,2007,2007,7,0,0,1,16,8925,1,0.0,1,3,1,0,5,100,1,0,1,2,17,20,1,4,1,2007.0,4,4,18,73.0,1450,201000
5,1,925,925,925,429,2,1,2,1965,1965,5,0,0,2,338,9100,1,0.0,2,2,1,0,6,0,2,0,1,1,12,20,1,1,1,1965.0,1,3,0,70.0,121,117500
9,3,1905,1905,1905,788,3,2,3,2006,2006,8,1,0,3,0,11670,1,302.0,1,3,1,0,5,0,1,0,1,2,6,20,1,1,1,2006.0,1,3,191,84.0,1905,320000
7,2,1500,1500,1500,570,1,2,1,2004,2004,6,0,0,1,20,8487,1,210.0,1,3,1,0,5,192,1,0,1,1,1,20,1,4,1,2004.0,1,3,36,63.0,1480,190000
7,2,2069,2069,585,505,2,2,1,1960,2007,9,1,0,1,425,27650,1,0.0,2,4,1,1,7,0,1,0,1,3,12,20,2,2,1,1960.0,4,3,0,313.0,160,242000
4,2,747,747,600,528,2,1,4,1926,1953,5,0,0,2,0,5825,1,108.0,1,1,1,0,5,0,2,0,1,2,9,30,1,3,1,1953.0,1,3,0,52.0,600,79900
7,2,1200,1200,1176,555,1,2,1,2003,2003,5,0,0,1,833,10083,1,108.0,1,2,1,1,5,0,1,0,1,1,13,20,1,1,1,2003.0,1,3,41,67.0,343,184900
7,2,1971,1113,1113,689,1,2,1,2005,2005,8,1,858,1,341,9675,1,0.0,1,3,1,0,5,0,1,1,1,1,6,60,1,3,1,2005.0,1,3,48,75.0,772,253000
7,3,1962,1391,1391,868,1,2,1,2006,2006,7,0,571,1,464,8760,1,0.0,1,3,1,0,5,0,1,1,2,1,1,60,1,3,3,2006.0,1,3,90,73.0,927,239799
7,1,2403,1207,1032,349,2,2,2,1940,1950,10,2,1196,2,0,24090,1,0.0,2,4,1,0,7,56,1,0,3,1,20,70,1,3,1,1940.0,1,3,0,73.0,1032,244400
6,2,1728,1728,1728,574,2,2,2,1976,1976,8,0,0,2,936,12640,1,0.0,2,4,1,0,5,40,1,0,1,2,5,90,1,2,1,1976.0,1,3,0,55.0,396,150900
7,2,2060,1022,992,390,1,2,1,1999,1999,8,1,1038,1,772,8755,1,298.0,1,3,1,1,5,0,3,1,1,2,18,60,1,1,1,1999.0,1,4,0,55.0,220,214000
4,0,1440,1440,1440,0,2,2,1,1977,1977,8,0,0,2,1440,7711,1,0.0,1,4,1,2,3,321,3,0,9,2,16,90,1,2,2,1999.0,1,4,0,42.0,0,150000
5,2,1632,1632,1632,576,2,2,2,1967,1967,8,0,0,2,0,25000,1,0.0,2,4,1,0,4,0,1,0,1,1,5,90,1,4,1,1967.0,3,4,0,100.0,1632,143000
6,2,1344,1344,819,525,2,1,2,1958,1958,7,1,0,1,111,14375,1,541.0,2,3,1,0,6,0,5,0,3,2,17,20,1,1,2,1958.0,1,4,118,100.0,354,137500
5,2,1869,1188,1088,456,2,1,2,1890,1996,7,0,561,2,1088,8820,1,0.0,3,2,2,0,6,48,2,0,1,1,8,50,1,1,1,1963.0,1,5,0,98.0,0,124900
5,1,1144,1144,1144,796,2,1,2,1959,1959,6,1,0,2,748,8163,1,128.0,2,3,1,1,6,86,1,0,1,1,12,80,1,4,1,1959.0,1,5,0,70.0,102,143000
8,3,1629,1629,1616,808,1,2,1,2002,2003,9,1,0,1,1300,14536,1,236.0,1,3,1,1,5,0,1,0,1,1,17,20,1,4,1,2002.0,1,5,252,85.0,316,270000
7,2,1776,936,936,474,1,2,1,2002,2002,7,1,840,1,0,14006,1,144.0,1,3,1,0,5,144,1,1,1,2,1,60,1,4,1,2002.0,1,5,96,65.0,936,192500
6,2,1381,1381,1161,676,2,1,2,1972,2006,5,1,0,1,982,9360,1,0.0,2,3,1,1,7,0,1,1,1,1,7,20,1,1,1,1972.0,1,5,0,78.0,179,197500
5,2,864,864,864,720,2,1,2,1950,2002,5,0,0,1,398,7200,1,0.0,2,3,1,1,8,194,2,0,1,1,12,20,1,1,1,1980.0,1,5,0,60.0,317,129000
5,1,965,965,828,300,2,1,2,1965,1965,6,0,0,2,641,7800,1,0.0,2,3,5,1,5,421,2,0,1,1,13,20,1,1,2,1979.0,1,2,0,60.0,187,119900
5,1,768,768,768,396,2,1,1,1972,2003,5,0,0,2,660,7200,1,0.0,2,2,1,0,8,192,2,0,1,1,1,85,1,4,1,1974.0,1,2,0,60.0,108,133900
5,2,1968,1168,784,530,2,2,2,1969,1969,7,1,800,2,562,11075,1,232.0,2,4,1,0,4,305,1,1,1,2,5,60,2,4,1,1969.0,1,2,189,60.0,29,172000
6,0,980,980,945,0,2,2,1,1975,1975,4,0,0,2,945,9400,1,250.0,2,4,1,0,5,0,1,0,1,2,16,90,1,2,4,1969.0,1,2,0,35.0,0,127500
6,2,1958,979,979,492,2,2,1,1946,1950,8,0,979,2,484,7136,2,423.0,2,4,5,0,6,0,1,0,1,2,3,90,1,1,1,1946.0,4,2,0,82.0,495,145000
6,2,1229,561,561,462,2,1,1,1980,1980,5,1,668,2,285,1300,1,0.0,2,2,2,0,6,150,1,1,1,1,25,160,1,1,1,1980.0,1,4,0,24.0,276,124000
5,2,1057,1057,1057,576,2,1,2,1962,1962,6,0,0,2,417,7420,1,0.0,2,3,1,0,5,0,2,0,1,1,10,20,1,1,1,1977.0,1,4,0,70.0,640,132000
7,2,1337,1337,1337,531,1,2,1,2003,2003,6,0,0,1,699,8450,1,0.0,1,3,1,1,5,0,1,0,1,1,1,20,1,3,1,2003.0,1,4,39,65.0,638,185000
7,2,1416,696,696,484,1,2,1,1999,1999,6,0,720,1,604,2572,1,0.0,1,3,4,1,5,0,2,1,1,1,6,160,1,1,1,1999.0,1,4,44,24.0,92,155000
5,0,858,858,858,0,2,1,2,1958,2008,4,0,0,2,696,7207,1,0.0,2,2,1,1,7,117,2,0,1,2,9,20,1,2,1,1999.0,1,4,0,50.0,162,116500
6,2,2872,1542,1330,619,2,2,1,1977,1995,11,1,1330,2,896,12227,1,424.0,2,4,1,1,7,550,1,1,1,2,7,60,1,1,1,1977.0,1,4,282,50.0,434,272000
6,2,1548,804,804,440,2,2,1,1976,1976,7,1,744,1,556,2308,1,0.0,2,3,1,1,6,48,2,1,1,1,21,160,1,1,1,1976.0,1,4,0,24.0,248,155000
9,2,1800,1800,1800,702,1,2,3,2007,2007,7,0,0,3,0,11923,1,0.0,1,2,1,0,5,288,1,0,1,2,1,20,1,1,1,2007.0,1,4,136,122.0,1800,239000
7,2,1894,824,817,510,1,2,1,2002,2003,8,1,1070,1,624,11316,1,44.0,1,4,1,1,5,0,3,1,1,1,17,60,1,1,1,2002.0,1,4,40,80.0,193,214900
6,2,1484,783,783,393,1,2,1,2005,2007,8,1,701,1,0,10237,1,0.0,1,3,1,0,5,0,1,1,2,1,18,60,1,1,3,2005.0,1,4,72,65.0,783,178900
5,1,1308,976,728,256,1,1,2,1940,1950,7,2,332,2,428,9600,1,0.0,3,2,1,1,7,0,2,1,1,2,3,50,1,1,1,1940.0,4,4,70,130.0,300,160000
5,1,1098,1098,1098,260,2,1,2,1955,1955,6,0,0,2,902,7390,1,151.0,2,3,1,1,7,0,1,0,1,2,12,20,1,1,1,1955.0,1,4,0,130.0,196,135000
3,0,968,600,600,0,2,1,2,1910,1950,6,0,368,2,0,5925,2,0.0,3,2,2,0,6,0,1,0,1,1,8,50,1,1,2,1955.0,1,3,0,50.0,600,37900
6,1,1095,1095,588,264,2,1,2,1958,1958,6,0,0,2,513,10382,1,105.0,2,2,1,1,5,0,1,0,4,1,12,190,1,2,1,1958.0,1,3,0,75.0,75,140000
4,0,1192,720,720,0,2,1,2,1949,1950,6,0,472,2,0,10800,2,0.0,2,4,1,0,4,0,1,1,1,1,12,50,1,1,2,1958.0,1,3,0,60.0,720,135000
7,2,1626,764,764,474,1,2,1,2003,2004,6,0,862,1,567,2268,1,106.0,1,2,1,0,5,0,3,0,1,1,11,160,1,1,1,2003.0,1,3,27,36.0,197,173000
6,1,918,918,918,264,2,2,1,1979,1979,5,1,0,2,0,7892,1,0.0,2,2,1,0,5,28,1,0,1,1,13,120,1,1,1,1979.0,1,3,0,55.0,918,99500
7,2,1428,1428,1428,480,1,2,1,2007,2008,6,0,0,1,0,11639,1,0.0,1,3,4,0,5,0,1,0,2,1,6,20,1,1,3,2007.0,1,3,120,95.0,1428,182000
7,2,2019,1136,728,532,2,1,1,1910,1993,8,0,883,1,0,11414,2,0.0,3,3,1,0,8,509,2,0,1,2,9,70,1,1,1,1997.0,1,4,135,60.0,728,167500
7,2,1382,673,673,490,1,2,1,2000,2000,6,0,709,1,641,2651,1,0.0,1,3,4,1,5,153,2,1,1,1,6,160,1,1,1,2000.0,1,4,50,60.0,32,165000
4,0,869,869,440,0,2,1,1,1923,1958,4,0,0,4,0,5900,1,0.0,1,2,1,0,7,0,2,0,1,2,9,30,1,1,1,2000.0,2,4,0,51.0,440,85500
7,2,1241,1241,1241,569,1,1,1,2006,2007,4,0,0,1,1106,4274,1,0.0,1,1,4,1,5,0,1,1,2,2,6,120,1,1,3,2007.0,1,4,116,35.0,135,199900
4,2,894,894,894,400,2,1,2,1954,1954,5,0,0,2,552,9450,1,0.0,2,3,1,0,5,0,2,0,1,1,16,20,2,1,2,1999.0,2,4,0,68.0,342,110000
5,2,1121,1121,1121,480,2,1,2,1963,1963,5,0,0,2,651,8816,1,0.0,1,3,1,1,6,0,2,0,1,1,10,20,1,1,1,1963.0,1,2,80,80.0,470,139000
7,2,999,999,944,588,3,1,2,1961,2007,6,0,0,3,867,12122,1,210.0,2,3,1,1,9,144,1,0,1,2,12,85,1,4,1,1961.0,1,2,76,80.0,77,178400
8,3,2612,1276,1225,676,1,2,1,1998,1999,8,1,1336,1,854,12203,1,975.0,1,4,1,1,5,250,1,1,1,2,4,60,1,1,1,1998.0,1,2,0,98.0,371,336000
7,2,1266,1266,1266,388,1,2,1,2007,2007,6,1,0,1,0,3182,1,16.0,1,2,1,0,5,100,1,0,1,1,22,20,1,4,1,2007.0,1,2,16,43.0,1266,159895
8,2,2290,1149,1128,779,1,2,1,2002,2002,9,1,1141,1,0,11250,1,0.0,1,4,1,0,5,0,1,1,1,1,1,60,1,3,1,2002.0,1,2,0,43.0,1128,255900
5,2,1734,1302,0,539,2,2,1,1977,1977,8,0,432,1,0,10125,1,0.0,2,4,1,0,5,0,1,0,3,1,5,90,1,3,1,1977.0,1,2,0,75.0,0,126000
5,1,1164,1164,1164,240,2,1,2,1950,1950,5,0,0,2,1040,10880,2,0.0,2,3,1,1,5,0,2,0,4,1,16,190,1,1,1,1950.0,1,2,48,68.0,124,125000
6,1,1635,1001,485,255,2,1,2,1910,2003,5,0,634,1,0,5310,1,0.0,2,2,2,0,8,394,1,0,1,1,8,50,1,1,1,1950.0,1,2,0,59.0,485,117000
9,3,1940,1940,1930,606,3,2,3,2009,2010,8,1,0,3,1646,10159,1,450.0,1,3,1,1,5,168,1,1,2,2,11,20,1,4,3,2010.0,1,2,95,83.0,284,395192
6,2,2030,1118,848,551,2,2,2,1976,1976,8,1,912,1,156,12046,1,298.0,2,4,1,0,6,0,1,1,1,2,7,60,1,1,1,1976.0,1,2,224,83.0,692,195000
7,2,1576,778,770,614,1,2,1,2006,2006,6,0,798,1,0,8125,1,0.0,1,3,4,0,5,0,1,1,2,1,6,60,1,1,3,2006.0,1,2,50,65.0,770,197000
8,3,2392,1407,1396,870,1,2,1,1997,1998,7,1,985,1,1074,9452,1,423.0,1,3,1,1,5,0,1,1,1,1,4,60,1,1,1,1997.0,1,2,70,82.0,322,348000
8,2,1742,916,916,424,1,1,2,1882,1986,8,1,826,1,216,17671,1,0.0,3,4,2,0,9,0,1,1,1,1,8,70,1,1,1,1925.0,1,2,169,121.0,700,168000
6,2,1851,1020,822,440,2,2,2,1964,1993,7,1,831,1,536,9760,1,340.0,2,3,1,0,8,239,1,1,1,1,12,60,2,2,1,1964.0,1,5,42,80.0,169,187000
6,2,1500,750,750,564,2,2,1,2005,2006,6,0,750,1,0,8846,1,0.0,1,3,1,0,5,0,1,1,2,1,1,60,1,1,3,2005.0,1,5,35,68.0,750,173900
10,3,1718,1718,1700,786,3,2,3,2006,2007,7,1,0,3,1172,12456,1,230.0,1,3,1,1,5,216,1,0,1,1,11,20,1,2,1,2008.0,1,5,48,96.0,528,337500
4,1,1230,774,747,305,2,1,2,1946,1950,5,0,456,2,384,4712,1,0.0,2,3,1,1,7,0,2,1,1,2,9,50,2,1,2,1946.0,1,2,57,51.0,363,121600
5,1,1050,1050,1050,368,2,1,2,1961,1961,6,0,0,2,915,10659,1,0.0,2,3,1,1,6,0,1,0,3,2,12,20,1,1,1,1961.0,1,2,319,51.0,135,136500
6,2,1442,1442,1442,615,2,2,2,1970,1970,6,1,0,2,0,11717,1,571.0,2,2,1,0,6,371,1,0,1,2,7,20,1,1,1,1970.0,1,2,0,51.0,1442,185000
3,1,1077,1077,1007,210,2,1,2,1922,1950,6,1,0,2,0,9786,2,0.0,3,3,2,0,4,0,2,0,1,1,14,30,1,1,1,1922.0,1,2,100,60.0,1007,91000
7,2,1208,1208,1187,632,1,2,1,2006,2006,6,0,0,1,686,6762,1,24.0,1,2,1,1,5,105,1,0,1,1,1,20,1,4,1,2006.0,1,2,61,64.0,501,206000
3,2,944,944,0,528,2,1,1,1952,1952,4,0,0,4,0,10206,2,0.0,5,2,1,0,3,0,2,0,1,1,16,20,1,4,1,1956.0,1,2,0,74.0,0,82000
5,1,691,691,691,216,2,1,4,1920,1950,4,0,0,3,0,5400,1,0.0,3,2,1,0,6,0,2,0,1,1,8,30,1,1,2,1920.0,1,2,20,60.0,691,86000
8,3,1574,1574,1574,824,1,2,1,2006,2006,7,1,0,1,24,11957,1,53.0,1,3,1,0,5,144,1,0,1,2,6,20,1,1,1,2006.0,1,2,104,75.0,1550,232000
5,2,1680,1680,1680,528,2,2,2,1976,1976,8,0,0,2,0,11500,1,164.0,2,4,1,0,6,0,2,0,1,2,7,90,1,1,1,1976.0,1,2,0,75.0,1680,136905
7,2,1504,1504,1346,457,1,2,1,2005,2006,7,1,0,1,16,3182,1,16.0,1,1,1,0,5,156,1,0,1,1,22,120,1,1,1,2005.0,1,2,0,43.0,1330,181000
5,1,985,985,985,328,1,2,1,1977,1977,6,0,0,2,595,8385,1,220.0,2,3,1,0,8,210,1,0,1,1,1,80,1,4,1,1977.0,1,2,0,65.0,390,149900
6,2,1657,1657,1657,484,2,2,1,1970,1970,7,1,0,2,1237,12155,1,0.0,2,3,1,0,3,0,1,0,1,4,12,20,1,1,1,1970.0,1,2,0,65.0,420,163500
4,1,1092,546,546,286,2,1,2,1970,1970,6,0,546,2,273,2217,1,0.0,2,3,2,0,4,238,1,1,1,1,15,160,1,1,1,1970.0,1,2,0,21.0,0,88000
7,2,1710,1710,1710,550,1,2,3,2004,2005,7,1,0,1,0,12118,1,108.0,1,3,1,0,5,100,1,0,1,2,5,20,1,3,1,2004.0,1,2,48,43.0,1710,240000
5,0,1522,1008,1008,0,2,2,2,1926,1950,7,0,0,2,0,6000,1,0.0,3,4,1,0,5,0,1,0,1,1,24,50,1,1,1,2004.0,1,2,0,60.0,1008,102000
5,1,1271,720,720,312,2,2,2,1948,1950,7,1,551,2,0,21286,1,0.0,2,4,1,0,5,0,1,0,1,1,10,50,1,1,1,1948.0,1,2,0,115.0,720,135000
5,0,1664,1664,0,0,2,2,2,1965,1965,8,0,0,2,0,9825,2,0.0,2,4,1,0,5,0,1,0,1,1,16,90,1,1,1,1948.0,1,2,0,75.0,0,100000
6,1,1502,900,602,180,2,1,2,1923,1996,7,2,602,1,0,10592,1,0.0,1,3,1,0,7,96,2,1,1,1,3,70,1,1,1,1923.0,1,2,0,55.0,602,165000
