OverallQual,GarageCars,GrLivArea,FullBath,1stFlrSF,BsmtQual,YearRemodAdd,TotalBsmtSF,BsmtFinSF1,ExterQual,2ndFlrSF,Fireplaces,TotRmsAbvGrd,KitchenQual,Foundation,BsmtFinType1,CentralAir,YearBuilt,GarageArea,HalfBath,BsmtFullBath,LotArea,BedroomAbvGr,Neighborhood,MSZoning,WoodDeckSF,MasVnrArea,OverallCond,LandSlope,LotFrontage,MSSubClass,BldgType,BsmtUnfSF,LotShape,GarageType,GarageFinish,RoofStyle,BsmtExposure,Id,Fence,SalePrice
5,2,1712,2,1712,2,2005,1626,528,2,0,0,8,2,2,6,1,1959,588,0,0,8393,4,12,1,272,122.0,5,1,70.0,90,3,1098,1,1,3,1,1,887,3,145000
5,1,1393,1,872,2,1955,816,0,2,521,0,8,2,1,3,1,1955,300,1,0,16466,3,16,1,121,0.0,7,1,59.0,50,1,816,2,1,2,1,1,888,3,135500
8,2,2217,2,2217,2,1970,2217,351,1,0,1,8,1,1,2,1,1970,621,0,1,15865,4,12,1,81,0.0,6,2,95.0,20,1,1043,2,1,2,5,2,889,3,268000
6,2,1505,1,1505,2,1953,1505,1024,2,0,1,6,2,2,5,1,1953,505,0,1,12160,2,12,1,0,90.0,4,1,128.0,20,1,481,1,1,1,2,1,890,3,149500
5,2,924,1,672,2,2006,672,0,2,252,1,6,2,2,3,1,1949,576,0,0,8064,3,12,1,0,0.0,7,1,60.0,50,1,672,1,2,2,1,3,891,2,122900
6,2,1683,2,918,2,1978,918,226,2,765,1,7,2,2,6,1,1978,440,1,0,11184,3,10,1,243,92.0,5,1,70.0,60,1,192,1,1,1,2,1,892,2,172500
6,1,1068,1,1068,2,2003,1059,663,2,0,0,6,2,2,1,1,1963,264,0,0,8414,3,10,1,192,0.0,8,1,70.0,20,1,396,1,1,1,2,1,893,2,154500
5,1,1383,1,1383,1,1954,1383,1064,2,0,1,6,2,1,5,1,1954,354,0,1,13284,3,10,1,511,0.0,5,1,70.0,20,1,319,1,1,2,1,3,894,4,165000
5,2,1535,2,1535,1,1979,0,0,2,0,0,8,2,5,5,1,1979,400,0,0,7018,4,13,1,0,0.0,5,1,64.0,90,3,0,1,1,2,1,3,895,4,118858
6,2,1796,1,983,2,1963,780,400,2,813,1,8,2,2,5,1,1963,483,1,1,7056,4,12,1,0,415.0,5,1,71.0,60,1,380,1,1,1,2,1,896,4,140000
4,1,951,1,951,2,1950,951,285,2,0,0,6,2,3,2,2,1936,327,0,0,8765,2,14,2,0,0.0,6,1,50.0,30,1,666,1,2,2,1,1,897,4,106500
5,2,2240,2,1120,2,1979,0,0,2,1120,0,12,2,5,2,1,1979,528,0,0,7018,6,13,1,154,0.0,5,1,64.0,90,3,0,1,2,2,1,1,898,4,142953
9,3,2364,2,2364,3,2010,2330,2188,3,0,2,11,3,1,1,1,2009,820,1,1,12919,2,11,1,0,760.0,5,1,100.0,20,1,142,2,1,3,2,2,899,4,611657
5,1,1236,1,1236,2,1994,912,465,2,0,1,6,2,2,5,1,1961,288,0,0,6993,3,10,1,0,0.0,7,1,65.0,20,1,447,1,1,2,1,1,900,4,135000
4,1,858,1,858,2,1971,858,322,2,0,0,4,2,2,2,1,1971,684,0,0,7340,2,12,1,0,0.0,6,1,65.0,20,1,536,2,2,2,1,1,901,4,110000
5,1,1306,1,1306,2,2000,992,860,2,0,0,5,2,2,5,1,1957,756,0,1,8712,2,12,1,0,0.0,7,1,64.0,20,1,132,2,2,2,2,3,902,4,153000
7,2,1509,2,807,1,2003,783,0,1,702,1,8,1,1,3,1,2003,393,1,0,7875,3,18,1,0,0.0,5,1,63.0,60,1,783,1,1,3,1,1,903,4,180000
7,3,1670,2,1670,1,2006,1670,0,1,0,1,7,1,1,3,1,2006,690,0,0,14859,3,18,1,144,27.0,5,1,50.0,20,1,1670,2,1,1,2,1,904,4,240000
5,1,902,1,902,2,1967,876,599,2,0,0,6,2,2,1,1,1967,288,0,0,6173,3,10,1,0,75.0,6,1,50.0,20,1,277,2,1,2,1,1,905,2,125500
5,1,1063,1,1063,2,1954,1056,354,2,0,0,6,2,2,4,1,1954,280,0,1,9920,3,12,1,0,110.0,5,1,80.0,20,1,412,1,1,1,1,1,906,2,128000
8,3,1636,2,1636,1,2006,1623,63,1,0,1,8,1,1,1,1,2006,865,0,1,13501,3,6,1,0,208.0,5,1,116.0,20,1,1560,2,1,1,1,1,907,2,255000
7,1,2057,1,1020,1,1987,1017,223,1,1037,1,6,1,2,4,1,1936,180,1,0,11500,3,3,1,0,0.0,7,1,86.0,50,1,794,2,1,3,1,1,908,2,250000
5,2,902,1,902,1,1983,864,301,2,0,0,5,2,2,5,1,1983,484,0,1,8885,2,5,1,164,0.0,5,2,86.0,20,1,239,2,1,2,1,4,909,2,131000
6,2,1484,2,742,1,2005,742,0,1,742,1,8,1,1,3,1,2005,390,1,0,12589,3,18,1,36,0.0,5,1,149.0,60,1,742,3,1,3,1,1,910,2,174000
5,2,2274,2,1105,2,1960,1105,443,2,1169,0,12,2,2,4,1,1960,480,0,0,11600,5,12,1,0,361.0,5,1,80.0,90,3,662,1,2,2,1,1,911,2,154300
5,1,1268,1,1268,1,1989,1268,196,2,0,0,5,1,2,2,1,1977,252,1,0,9286,3,1,1,173,0.0,7,2,80.0,20,1,1072,2,2,2,1,4,912,2,143500
5,1,1015,1,1015,2,1950,768,489,2,0,0,6,2,3,4,2,1925,450,0,0,6120,3,9,2,0,0.0,7,1,51.0,30,1,279,1,2,2,1,1,913,2,88000
5,3,2002,2,1001,2,1950,1001,284,2,1001,0,8,2,2,5,2,1949,871,0,0,6270,4,3,5,0,0.0,6,1,82.0,90,3,717,1,6,2,1,1,914,2,145000
6,2,1224,2,612,1,2009,612,294,1,612,0,4,1,1,1,1,2009,528,1,0,3000,2,6,4,0,76.0,5,1,30.0,160,4,318,1,2,1,1,4,915,2,173733
4,1,1092,1,546,2,1970,546,0,2,546,0,6,2,2,3,1,1970,286,1,0,2001,3,15,2,0,80.0,5,1,21.0,160,5,546,1,1,2,1,1,916,2,75000
2,1,480,0,480,2,1950,480,50,2,0,0,4,2,2,5,2,1949,308,0,1,9000,1,14,3,0,0.0,3,1,50.0,20,1,430,1,2,2,1,4,917,2,35311
4,1,1229,1,1229,2,1956,1134,1059,2,0,0,6,2,2,2,1,1956,284,0,0,17140,3,16,1,0,0.0,6,1,50.0,20,1,75,1,1,1,1,1,918,2,135000
7,3,2127,2,912,3,1991,1104,48,1,1215,1,8,1,1,5,1,1991,833,1,1,13125,4,13,1,72,0.0,5,1,103.0,60,1,422,2,1,1,1,3,919,4,238000
6,2,1414,1,1414,1,2002,1184,528,3,0,1,6,2,2,2,1,1958,601,0,1,11029,3,12,1,0,0.0,8,1,87.0,20,1,245,2,1,2,2,1,920,4,176500
6,2,1721,2,936,1,1994,928,814,1,785,0,7,1,1,1,1,1994,471,1,0,8462,3,13,1,300,105.0,5,1,70.0,60,1,114,2,1,1,1,1,921,4,201000
5,0,2200,2,1272,2,2003,1272,1084,2,928,0,9,2,2,2,1,1900,0,2,2,8777,4,16,1,0,0.0,7,1,67.0,90,3,188,1,1,1,1,1,922,4,145900
6,2,1316,2,1316,1,2006,1316,28,1,0,1,6,1,1,1,1,2005,397,0,0,10237,3,18,1,100,0.0,5,1,65.0,20,1,1288,1,1,3,1,1,923,4,169990
6,2,1617,2,1617,1,1994,1604,165,1,0,1,5,1,1,6,1,1993,533,0,1,8012,2,13,1,0,0.0,5,1,50.0,120,4,598,1,1,1,1,1,924,4,193000
6,2,1686,2,1686,1,1980,1686,625,2,0,1,7,2,2,5,1,1980,612,0,1,10240,3,7,1,384,157.0,6,1,79.0,20,1,0,1,1,2,1,1,925,4,207500
5,2,1126,2,1126,1,1977,1126,767,2,0,0,6,3,1,2,1,1977,540,0,0,15611,3,7,1,180,0.0,6,1,79.0,20,1,266,2,1,1,1,4,926,4,175000
8,3,2374,2,1234,1,2004,1181,0,1,1140,1,10,3,1,3,1,2003,656,1,0,11999,4,11,1,104,340.0,5,1,93.0,60,1,1181,1,3,3,2,1,927,4,285000
7,2,1978,2,1098,2,1968,832,552,2,880,1,9,2,2,5,1,1968,486,1,0,9900,4,7,1,0,342.0,5,1,93.0,60,1,280,1,1,1,1,1,928,4,176000
8,2,1788,2,1788,1,2001,1753,0,1,0,1,7,3,1,3,1,2001,522,0,0,11838,3,1,1,202,0.0,5,1,93.0,20,1,1753,1,1,1,2,4,929,4,236500
7,2,2236,2,993,1,1997,964,0,2,1243,1,8,1,1,3,1,1997,642,1,0,13006,4,18,1,0,285.0,5,1,93.0,60,1,964,2,3,3,1,1,930,4,222000
8,3,1466,2,1466,1,2007,1466,16,1,0,0,7,1,1,1,1,2007,610,0,0,8925,3,17,1,100,0.0,5,1,73.0,20,1,1450,2,1,3,1,4,931,4,201000
5,1,925,1,925,2,1965,925,338,2,0,0,5,2,2,5,1,1965,429,0,0,9100,2,12,1,0,0.0,6,1,70.0,20,1,121,1,2,2,1,1,932,3,117500
9,3,1905,2,1905,3,2006,1905,0,3,0,1,8,3,1,3,1,2006,788,0,0,11670,3,6,1,0,302.0,5,1,84.0,20,1,1905,2,1,3,2,1,933,3,320000
7,2,1500,2,1500,1,2004,1500,20,1,0,0,6,1,1,1,1,2004,570,0,0,8487,3,1,1,192,210.0,5,1,63.0,20,1,1480,1,1,1,1,4,934,3,190000
7,2,2069,2,2069,1,2007,585,425,2,0,1,9,1,2,1,1,1960,505,0,1,27650,4,12,1,0,0.0,7,2,313.0,20,1,160,3,1,1,5,2,935,3,242000
4,2,747,1,747,4,1953,600,0,2,0,0,5,2,1,3,1,1926,528,0,0,5825,1,9,1,0,108.0,5,1,52.0,30,1,600,2,2,2,1,3,936,3,79900
7,2,1200,2,1200,1,2003,1176,833,1,0,0,5,1,1,1,1,2003,555,0,1,10083,2,13,1,0,108.0,5,1,67.0,20,1,343,1,1,1,1,1,937,3,184900
7,2,1971,2,1113,1,2005,1113,341,1,858,1,8,1,1,1,1,2005,689,1,0,9675,3,6,1,0,0.0,5,1,75.0,60,1,772,1,1,1,1,3,938,3,253000
7,3,1962,2,1391,1,2006,1391,464,1,571,0,7,1,1,1,1,2006,868,1,0,8760,3,1,1,0,0.0,5,1,73.0,60,1,927,1,1,1,1,3,939,3,239799
7,1,2403,2,1207,2,1950,1032,0,2,1196,2,10,2,2,3,1,1940,349,0,0,24090,4,20,1,56,0.0,7,1,73.0,70,1,1032,1,1,2,1,3,940,3,244400
6,2,1728,2,1728,2,1976,1728,936,2,0,0,8,2,2,4,1,1976,574,0,0,12640,4,5,1,40,0.0,5,1,55.0,90,3,396,2,1,2,1,2,941,3,150900
7,2,2060,2,1022,1,1999,992,772,1,1038,1,8,1,1,2,1,1999,390,1,1,8755,3,18,1,0,298.0,5,1,55.0,60,1,220,2,3,1,1,1,942,4,214000
4,0,1440,2,1440,1,1977,1440,1440,2,0,0,8,2,1,1,1,1977,0,0,2,7711,4,16,1,321,0.0,3,1,42.0,90,3,0,2,3,1,1,2,943,4,150000
5,2,1632,2,1632,2,1967,1632,0,2,0,0,8,2,2,3,1,1967,576,0,0,25000,4,5,1,0,0.0,4,1,100.0,90,3,1632,1,1,2,1,4,944,4,143000
6,2,1344,1,1344,2,1958,819,111,2,0,1,7,1,2,1,1,1958,525,0,0,14375,3,17,1,0,541.0,6,1,100.0,20,1,354,2,5,1,1,1,945,4,137500
5,2,1869,1,1188,2,1996,1088,1088,2,561,0,7,2,3,6,1,1890,456,0,0,8820,2,8,2,48,0.0,6,1,98.0,50,1,0,1,2,2,2,1,946,5,124900
5,1,1144,1,1144,2,1959,1144,748,2,0,1,6,2,2,2,1,1959,796,0,1,8163,3,12,1,86,128.0,6,1,70.0,80,1,102,1,1,1,1,4,947,5,143000
8,3,1629,2,1629,1,2003,1616,1300,1,0,1,9,1,1,1,1,2002,808,0,1,14536,3,17,1,0,236.0,5,1,85.0,20,1,316,1,1,3,2,4,948,5,270000
7,2,1776,2,936,1,2002,936,0,1,840,1,7,1,1,3,1,2002,474,1,0,14006,3,1,1,144,144.0,5,1,65.0,60,1,936,2,1,1,1,4,949,5,192500
6,2,1381,1,1381,2,2006,1161,982,2,0,1,5,1,2,2,1,1972,676,1,1,9360,3,7,1,0,0.0,7,1,78.0,20,1,179,1,1,1,2,1,950,5,197500
5,2,864,1,864,2,2002,864,398,2,0,0,5,1,2,2,1,1950,720,0,1,7200,3,12,1,194,0.0,8,1,60.0,20,1,317,1,2,1,1,1,951,5,129000
5,1,965,1,965,2,1965,828,641,2,0,0,6,2,2,5,1,1965,300,0,1,7800,3,13,5,421,0.0,5,1,60.0,20,1,187,1,2,2,1,1,952,2,119900
5,1,768,1,768,1,2003,768,660,2,0,0,5,2,2,1,1,1972,396,0,0,7200,2,1,1,192,0.0,8,1,60.0,85,1,108,1,2,3,1,4,953,2,133900
5,2,1968,2,1168,2,1969,784,562,2,800,1,7,2,2,2,1,1969,530,1,0,11075,4,5,1,305,232.0,4,2,60.0,60,1,29,2,1,1,1,4,954,2,172000
6,0,980,2,980,1,1975,945,945,2,0,0,4,2,2,1,1,1975,0,0,0,9400,4,16,1,0,250.0,5,1,35.0,90,3,0,2,1,1,5,2,955,2,127500
6,2,1958,2,979,1,1950,979,484,2,979,0,8,2,2,4,2,1946,492,0,0,7136,4,3,5,0,423.0,6,1,82.0,90,3,495,2,1,2,1,1,956,2,145000
6,2,1229,1,561,1,1980,561,285,2,668,1,5,2,2,2,1,1980,462,1,0,1300,2,25,2,150,0.0,6,1,24.0,160,4,276,1,1,3,1,1,957,4,124000
5,2,1057,1,1057,2,1962,1057,417,2,0,0,6,2,2,4,1,1962,576,0,0,7420,3,10,1,0,0.0,5,1,70.0,20,1,640,1,2,3,2,1,958,4,132000
7,2,1337,2,1337,1,2003,1337,699,1,0,0,6,1,1,1,1,2003,531,0,1,8450,3,1,1,0,0.0,5,1,65.0,20,1,638,1,1,1,1,3,959,4,185000
7,2,1416,2,696,1,1999,696,604,1,720,0,6,1,1,2,1,1999,484,1,1,2572,3,6,4,0,0.0,5,1,24.0,160,5,92,1,2,2,2,1,960,4,155000
5,0,858,1,858,2,2008,858,696,2,0,0,4,2,2,5,1,1958,0,0,1,7207,2,9,1,117,0.0,7,1,50.0,20,1,162,2,2,2,1,2,961,4,116500
6,2,2872,2,1542,1,1995,1330,896,2,1330,1,11,2,2,2,1,1977,619,1,1,12227,4,7,1,550,424.0,7,1,50.0,60,1,434,2,1,3,1,1,962,4,272000
6,2,1548,2,804,1,1976,804,556,2,744,1,7,1,2,2,1,1976,440,1,1,2308,3,21,1,48,0.0,6,1,24.0,160,4,248,1,2,2,1,1,963,4,155000
9,2,1800,2,1800,3,2007,1800,0,1,0,0,7,3,1,3,1,2007,702,0,0,11923,2,1,1,288,0.0,5,1,122.0,20,1,1800,2,1,3,1,1,964,4,239000
7,2,1894,2,824,1,2003,817,624,1,1070,1,8,1,1,1,1,2002,510,1,1,11316,4,17,1,0,44.0,5,1,80.0,60,1,193,1,3,3,1,1,965,4,214900
6,2,1484,2,783,1,2007,783,0,1,701,1,8,1,1,3,1,2005,393,1,0,10237,3,18,1,0,0.0,5,1,65.0,60,1,783,1,1,3,1,1,966,4,178900
5,1,1308,1,976,2,1950,728,428,1,332,2,7,2,3,4,1,1940,256,1,1,9600,2,3,1,0,0.0,7,1,130.0,50,1,300,2,2,2,1,1,967,4,160000
5,1,1098,1,1098,2,1955,1098,902,2,0,0,6,2,2,2,1,1955,260,0,1,7390,3,12,1,0,151.0,7,1,130.0,20,1,196,2,1,2,2,1,968,4,135000
3,0,968,1,600,2,1950,600,0,2,368,0,6,2,3,3,2,1910,0,0,0,5925,2,8,2,0,0.0,6,1,50.0,50,1,600,1,1,2,1,1,969,3,37900
6,1,1095,1,1095,2,1958,588,513,2,0,0,6,2,2,2,1,1958,264,0,1,10382,2,12,1,0,105.0,5,1,75.0,190,2,75,1,1,1,2,2,970,3,140000
4,0,1192,1,720,2,1950,720,0,2,472,0,6,2,2,3,2,1949,0,1,0,10800,4,12,1,0,0.0,4,1,60.0,50,1,720,1,1,1,1,1,971,3,135000
7,2,1626,2,764,1,2004,764,567,1,862,0,6,1,1,1,1,2003,474,0,0,2268,2,11,1,0,106.0,5,1,36.0,160,5,197,1,3,1,1,1,972,3,173000
6,1,918,2,918,1,1979,918,0,2,0,1,5,2,2,3,1,1979,264,0,0,7892,2,13,1,28,0.0,5,1,55.0,120,4,918,1,1,2,1,1,973,3,99500
7,2,1428,2,1428,1,2008,1428,0,1,0,0,6,1,1,3,1,2007,480,0,0,11639,3,6,4,0,0.0,5,1,95.0,20,1,1428,1,1,3,1,1,974,3,182000
7,2,2019,1,1136,1,1993,728,0,2,883,0,8,1,3,3,2,1910,532,0,0,11414,3,9,1,509,0.0,8,1,60.0,70,1,728,2,2,2,1,1,975,4,167500
7,2,1382,2,673,1,2000,673,641,1,709,0,6,1,1,1,1,2000,490,1,1,2651,3,6,4,153,0.0,5,1,60.0,160,5,32,1,2,2,1,1,976,4,165000
4,0,869,1,869,1,1958,440,0,2,0,0,4,4,1,3,1,1923,0,0,0,5900,2,9,1,0,0.0,7,1,51.0,30,1,440,2,2,2,1,1,977,4,85500
7,2,1241,1,1241,1,2007,1241,1106,1,0,0,4,1,1,1,1,2006,569,1,1,4274,1,6,4,0,0.0,5,1,35.0,120,4,135,2,1,3,1,1,978,4,199900
4,2,894,1,894,2,1954,894,552,2,0,0,5,2,2,6,1,1954,400,0,0,9450,3,16,1,0,0.0,5,2,68.0,20,1,342,1,2,2,1,1,979,4,110000
5,2,1121,1,1121,2,1963,1121,651,2,0,0,5,2,1,4,1,1963,480,0,1,8816,3,10,1,0,0.0,6,1,80.0,20,1,470,1,2,2,1,1,980,2,139000
7,2,999,1,999,2,2007,944,867,3,0,0,6,3,2,2,1,1961,588,0,1,12122,3,12,1,144,210.0,9,1,80.0,85,1,77,2,1,1,1,4,981,2,178400
8,3,2612,2,1276,1,1999,1225,854,1,1336,1,8,1,1,1,1,1998,676,1,1,12203,4,4,1,250,975.0,5,1,98.0,60,1,371,2,1,3,2,1,982,2,336000
7,2,1266,2,1266,1,2007,1266,0,1,0,1,6,1,1,3,1,2007,388,0,0,3182,2,22,1,100,16.0,5,1,43.0,20,1,1266,1,1,3,1,4,983,2,159895
8,2,2290,2,1149,1,2002,1128,0,1,1141,1,9,1,1,3,1,2002,779,1,0,11250,4,1,1,0,0.0,5,1,43.0,60,1,1128,1,1,2,1,3,984,2,255900
5,2,1734,2,1302,1,1977,0,0,2,432,0,8,1,2,3,1,1977,539,0,0,10125,4,5,1,0,0.0,5,1,75.0,90,3,0,1,1,2,1,3,985,2,126000
5,1,1164,1,1164,2,1950,1164,1040,2,0,0,5,2,2,2,2,1950,240,0,1,10880,3,16,1,0,0.0,5,1,68.0,190,2,124,1,2,2,1,1,986,2,125000
6,1,1635,1,1001,2,2003,485,0,2,634,0,5,1,2,3,1,1910,255,0,0,5310,2,8,2,394,0.0,8,1,59.0,50,1,485,1,1,2,2,1,987,2,117000
9,3,1940,2,1940,3,2010,1930,1646,3,0,1,8,3,1,1,1,2009,606,1,1,10159,3,11,1,168,450.0,5,1,83.0,20,1,284,2,1,3,2,4,988,2,395192
6,2,2030,2,1118,2,1976,848,156,2,912,1,8,1,2,6,1,1976,551,1,0,12046,4,7,1,0,298.0,6,1,83.0,60,1,692,2,1,3,1,1,989,2,195000
7,2,1576,2,778,1,2006,770,0,1,798,0,6,1,1,3,1,2006,614,1,0,8125,3,6,4,0,0.0,5,1,65.0,60,1,770,1,1,1,1,1,990,2,197000
8,3,2392,2,1407,1,1998,1396,1074,1,985,1,7,1,1,1,1,1997,870,1,1,9452,3,4,1,0,423.0,5,1,82.0,60,1,322,1,1,3,1,1,991,2,348000
8,2,1742,1,916,2,1986,916,216,1,826,1,8,1,3,5,1,1882,424,1,0,17671,4,8,2,0,0.0,9,1,121.0,70,1,700,1,1,2,1,1,992,2,168000
6,2,1851,2,1020,2,1993,822,536,2,831,1,7,1,2,5,1,1964,440,1,0,9760,3,12,1,239,340.0,8,2,80.0,60,1,169,1,1,1,2,2,993,5,187000
6,2,1500,2,750,1,2006,750,0,2,750,0,6,1,1,3,1,2005,564,1,0,8846,3,1,1,0,0.0,5,1,68.0,60,1,750,1,1,1,1,1,994,5,173900
10,3,1718,2,1718,3,2007,1700,1172,3,0,1,7,3,1,1,1,2006,786,0,1,12456,3,11,1,216,230.0,5,1,96.0,20,1,528,1,1,3,2,2,995,5,337500
4,1,1230,1,774,2,1950,747,384,2,456,0,5,2,2,2,1,1946,305,1,1,4712,3,9,1,0,0.0,7,2,51.0,50,1,363,2,2,2,1,1,996,2,121600
5,1,1050,1,1050,2,1961,1050,915,2,0,0,6,2,2,4,1,1961,368,0,1,10659,3,12,1,0,0.0,6,1,51.0,20,1,135,2,1,2,2,1,997,2,136500
6,2,1442,2,1442,2,1970,1442,0,2,0,1,6,2,2,3,1,1970,615,0,0,11717,2,7,1,371,571.0,6,1,51.0,20,1,1442,2,1,1,2,1,998,2,185000
3,1,1077,1,1077,2,1950,1007,0,2,0,1,6,2,3,3,2,1922,210,0,0,9786,3,14,2,0,0.0,4,1,60.0,30,1,1007,1,2,2,2,1,999,2,91000
7,2,1208,2,1208,1,2006,1187,686,1,0,0,6,1,1,1,1,2006,632,0,1,6762,2,1,1,105,24.0,5,1,64.0,20,1,501,1,1,1,1,4,1000,2,206000
3,2,944,1,944,1,1952,0,0,2,0,0,4,4,5,1,2,1952,528,0,0,10206,2,16,1,0,0.0,3,1,74.0,20,1,0,1,2,2,5,4,1001,2,82000
5,1,691,1,691,4,1950,691,0,2,0,0,4,3,3,3,1,1920,216,0,0,5400,2,8,1,0,0.0,6,1,60.0,30,1,691,1,2,2,1,1,1002,2,86000
8,3,1574,2,1574,1,2006,1574,24,1,0,1,7,1,1,1,1,2006,824,0,0,11957,3,6,1,144,53.0,5,1,75.0,20,1,1550,2,1,1,1,1,1003,2,232000
5,2,1680,2,1680,2,1976,1680,0,2,0,0,8,2,2,3,1,1976,528,0,0,11500,4,7,1,0,164.0,6,1,75.0,90,3,1680,2,2,2,1,1,1004,2,136905
7,2,1504,2,1504,1,2006,1346,16,1,0,1,7,1,1,1,1,2005,457,0,0,3182,1,22,1,156,16.0,5,1,43.0,120,4,1330,1,1,3,1,1,1005,2,181000
5,1,985,2,985,1,1977,985,595,1,0,0,6,2,2,1,1,1977,328,0,0,8385,3,1,1,210,220.0,8,1,65.0,80,1,390,1,1,2,1,4,1006,2,149900
6,2,1657,2,1657,1,1970,1657,1237,2,0,1,7,2,2,6,1,1970,484,0,0,12155,3,12,1,0,0.0,3,1,65.0,20,1,420,4,1,2,1,1,1007,2,163500
4,1,1092,1,546,2,1970,546,273,2,546,0,6,2,2,5,1,1970,286,1,0,2217,3,15,2,238,0.0,4,1,21.0,160,4,0,1,1,1,1,1,1008,2,88000
7,2,1710,2,1710,3,2005,1710,0,1,0,1,7,1,1,3,1,2004,550,0,0,12118,3,5,1,100,108.0,5,1,43.0,20,1,1710,2,1,3,2,3,1009,2,240000
5,0,1522,2,1008,2,1950,1008,0,2,0,0,7,2,3,3,1,1926,0,0,0,6000,4,24,1,0,0.0,5,1,60.0,50,1,1008,1,1,3,1,1,1010,2,102000
5,1,1271,2,720,2,1950,720,0,2,551,1,7,2,2,3,1,1948,312,0,0,21286,4,10,1,0,0.0,5,1,115.0,50,1,720,1,1,2,1,1,1011,2,135000
5,0,1664,2,1664,2,1965,0,0,2,0,0,8,2,2,3,2,1965,0,0,0,9825,4,16,1,0,0.0,5,1,75.0,90,3,0,1,1,2,2,1,1012,2,100000
6,1,1502,1,900,2,1996,602,0,2,602,2,7,1,1,3,1,1923,180,1,0,10592,3,3,1,96,0.0,7,1,55.0,70,1,602,1,2,2,2,1,1013,2,165000
5,1,1022,1,1022,2,2006,1022,247,2,0,0,4,2,3,2,2,1910,280,0,1,7200,2,8,2,0,0.0,4,1,60.0,30,1,310,1,2,2,2,1,1014,2,85000
6,1,1082,1,1082,2,1950,1082,336,2,0,1,5,2,2,5,1,1948,240,0,0,11664,2,12,1,0,206.0,5,1,60.0,20,1,746,1,2,2,1,1,1015,2,119200
8,2,1665,2,810,1,2001,810,643,1,855,0,6,1,1,1,1,2001,528,1,1,8400,3,7,1,0,0.0,6,1,70.0,60,1,167,1,1,3,1,1,1016,2,227000
7,2,1504,2,1504,1,1996,1504,690,1,0,1,6,1,1,1,1,1996,478,0,1,11883,3,1,1,115,196.0,5,1,73.0,20,1,814,1,1,3,2,2,1017,2,203000
8,2,1360,1,1360,1,1984,1220,1036,1,0,1,4,1,2,1,1,1984,565,0,1,5814,1,19,1,63,0.0,5,1,73.0,120,4,184,2,1,1,1,4,1018,2,187500
7,2,1472,2,802,1,1992,384,0,1,670,1,7,1,1,3,1,1991,402,1,0,10784,3,18,1,164,76.0,5,1,73.0,80,1,384,2,1,1,1,1,1019,2,160000
7,2,1506,2,1506,1,2005,1362,16,1,0,1,6,1,1,1,1,2005,440,0,0,3013,2,22,1,142,145.0,5,1,43.0,120,4,1346,1,1,3,1,2,1020,2,213490
4,2,1132,1,1132,1,2005,1132,1024,2,0,0,5,1,1,1,1,2005,451,1,1,7024,2,16,1,252,0.0,5,1,60.0,20,1,108,1,1,3,1,1,1021,2,176000
7,2,1220,2,1220,1,2006,1199,684,1,0,0,6,1,1,1,1,2006,632,0,1,7406,2,1,1,105,84.0,5,1,64.0,20,1,515,1,1,1,1,4,1022,2,194000
5,1,1248,1,912,2,1950,912,324,2,336,0,6,2,2,6,1,1930,160,0,0,9439,2,8,2,0,0.0,5,1,52.0,50,1,588,1,2,2,1,1,1023,2,87000
7,2,1504,2,1504,1,2006,1346,16,1,0,1,7,1,1,1,1,2005,437,0,0,3182,2,22,1,156,14.0,5,1,43.0,120,4,1330,1,1,3,1,1,1024,2,191000
8,2,2898,2,2898,1,1976,1565,1165,1,0,1,10,1,2,2,1,1976,665,0,1,15498,2,17,1,0,0.0,6,1,43.0,20,1,0,2,1,3,2,4,1025,2,287000
5,2,882,1,882,2,1972,882,138,2,0,0,5,2,2,6,1,1972,461,0,1,7700,3,1,1,96,0.0,5,1,70.0,20,1,276,1,2,2,1,1,1026,2,112500
5,2,1264,1,1264,2,1960,1268,697,2,0,2,6,2,2,4,1,1960,461,0,1,9300,3,12,1,0,324.0,5,1,73.0,20,1,571,1,1,2,1,1,1027,2,167500
8,3,1646,2,1646,1,2008,1638,1513,1,0,1,7,1,1,1,1,2007,800,0,1,9520,3,17,1,192,338.0,5,1,71.0,20,1,125,2,1,1,1,2,1028,2,293077
5,1,1376,1,968,2,1950,768,368,2,408,1,6,2,2,4,1,1941,240,0,1,9492,3,12,1,0,0.0,5,1,79.0,50,1,359,1,1,2,1,1,1029,2,105000
6,1,1218,1,672,2,1972,672,317,2,546,0,7,2,2,5,1,1972,264,1,0,1680,3,23,2,0,281.0,7,1,21.0,160,5,355,1,2,2,1,1,1030,2,118000
5,0,1928,2,948,2,1995,686,0,2,980,0,10,2,1,3,1,1916,0,0,0,7082,5,24,5,0,0.0,8,1,21.0,190,2,686,1,2,2,1,3,1031,2,160000
7,2,3082,2,1687,2,1970,824,523,2,998,2,12,2,3,1,1,1920,672,1,1,15863,5,24,1,136,0.0,3,1,102.0,75,1,301,1,5,3,1,1,1032,2,197000
8,3,2520,2,1352,1,1993,1338,1012,1,1168,1,10,1,1,1,1,1993,796,1,1,14541,5,4,1,209,0.0,7,1,102.0,60,1,326,2,1,1,1,1,1033,2,310000
7,3,1654,2,1654,1,2002,1654,986,1,0,0,6,1,1,1,1,2002,900,0,1,8125,3,1,1,0,295.0,5,1,102.0,20,1,668,1,1,2,1,1,1034,2,230000
